mass,max_acceleration,yaw_inertia,length,max_steering_stiffness_front,max_steering_stiffness_rear,tyre_friction,cd,cross_sectional_area,opt_steer_kp,opt_steer_ki,opt_steer_kd,opt_speed_kp,opt_speed_ki,opt_speed_kd,best_speed_error,best_heading_error
3664.0,8.800103283421398,13324.0,3.3410839433553363,137258.51446289936,136324.98937419755,1.2444577119025206,0.43802617075196465,1.807190165352829,28.59946230723726,10.0,0.982897109692942,20.06877063399616,887.8262447273994,0.49896103983716555,35.11455178970818,4.559035966820931
4229.0,5.347595253529845,21099.0,3.8740493122097277,186656.40528237695,236502.56624095526,1.2050377745979128,0.34406325356611256,2.0999251879265093,24.904891502051566,10.0,0.9183410610231838,43.842808840291696,1479.2312687810213,0.21650236784145355,50.471210088975226,4.561599587956694
4392.0,1.1591908794552759,27778.0,4.522114915437713,213408.4591950291,267973.52169545146,1.156221846781138,0.252016321905228,2.626786208199475,57.400363250560304,24.16331890191018,1.672114117828066,36.87806940889441,1492.8278184462079,0.3348353316225162,533.5787460904803,12.084056711813918
2171.0,2.6606566622172494,6858.0,3.4208451093171006,128914.4516738743,97668.2428586677,0.5084184949927142,0.2280709569741245,2.6465508376970543,20.438816718756303,10.27553416839324,0.07109060417867791,30.521336356165733,1330.626139579281,0.45244995780326414,168.77629392787975,4.58046087563092
