mass,max_acceleration,yaw_inertia,length,max_steering_stiffness_front,max_steering_stiffness_rear,tyre_friction,cd,cross_sectional_area,opt_steer_kp,opt_steer_ki,opt_steer_kd,opt_speed_kp,opt_speed_ki,opt_speed_kd,best_speed_error,best_heading_error
3548.0,2.05962577229721,3895.0,2.23817539325618,153959.324052265,188083.43126850300,1.20989076697276,0.49692276872258700,2.41897546102141,853.278359731208,43.133861855774700,17.1994954377614,44.4611461855073,1450.5919260154200,0.36236779452848400,209.44960163575000,5.00052839707328
3657.0,6.05528680360651,7727.0,3.00849992579399,148252.81132692300,137371.171301271,1.0564315540827,0.44100035522908500,2.45325172936003,576.159580962975,39.538808953355800,11.3439299725647,38.9522506499583,1479.73798754199,0.35925740595542300,47.0687849390551,4.52304490852451
3894.0,1.96108628626395,23302.0,4.77174580697737,128041.050787029,194226.794474813,0.9115663708312930,0.49045580042623400,3.7787076615178,537.32055478425,21.849214878212,40.7399522605796,28.7090339600403,1409.7297290766000,0.24692581431509500,238.920491101051,4.67659926954174
2537.0,2.70938873653839,4745.0,2.59174973191442,116983.52544892900,112875.42022080800,0.49901931745395500,0.5156283401978,1.69822799574341,592.181497647199,35.5244048833421,22.9616220524148,45.339935835874,1479.04012521403,0.224196424332911,173.945353057896,4.56339620336161
1702.0,7.05580475612414,8497.0,4.39332980038261,70747.5480079946,72578.6758628592,1.0013475705263,0.42018514854968200,3.07444716177298,360.224089327483,23.3380605986356,15.932872831972500,50.209336872183800,1473.8565383625400,0.0548465292419685,37.3034175920914,4.508825524738
2586.0,5.61441631240324,11601.0,4.19843173259439,131759.004850079,98474.7688387021,1.23721706856929,0.36677284867429400,3.60101493651697,378.321290766265,25.7618039909426,13.191357542586700,40.116619954117,1471.70266107141,0.165872919576797,49.077591122729000,4.52000130092858
2275.0,2.37114467923414,16663.0,4.58507794863436,87988.04011700530,95646.1620371341,0.993915464401217,0.24567743550167800,2.34548239834113,345.02287144554700,18.5466084546718,29.868217795392000,42.2442688063638,1494.35137513013,0.27297931789760200,166.949803853553,4.67058874990213
827.0,5.88693321919596,2274.0,2.92285747716212,48327.9647496101,40067.991997998000,1.07333681226878,0.41449481603562700,3.75997308459358,428.515917731591,26.0695911606886,16.156905239944100,31.724039907038500,1379.48340956984,0.23428247871905600,45.6107382861801,4.51562157936568
3693.0,5.33545117977246,26017.0,4.45368373948101,236450.22393075,126537.70712334900,0.425514478302001,0.45099299610770200,2.56819513896021,261.514945336654,18.8142365128812,20.4696831806233,21.8298700508779,1481.9423103942,0.484972868306808,85.42393564516680,4.51263389788202
3575.0,4.81553788289863,9432.0,3.10088143941393,248818.582846431,119456.32068614100,0.43625675235064300,0.19515037530571600,3.31015488056419,481.63273748468200,34.9706583853554,13.2158582331571,25.870843787034,1390.89939526672,0.532913216689568,92.5351245915469,4.51717298629213
1114.0,1.10315996304963,3074.0,3.64420044635819,36797.3718595178,54276.226557063800,1.1822657656843,0.522139616871359,3.40968279935835,616.1933246758070,36.2918434586341,43.740447959182300,28.0980223820831,1330.17359915045,0.50600887021267,645.713193276292,15.7982678641676
3663.0,2.72318823361865,24469.0,4.45018702494472,117661.564557741,149145.15006129,1.11337461532416,0.476322489079454,1.70772016161121,279.548962589424,18.385314261707000,31.3501925533021,51.732694124286,1493.50835380384,0.14336111000492500,129.58747178931,4.59776416846658
910.0,7.79280526298168,3222.0,3.24352444963881,34940.7921035782,42403.0425176857,1.28519836952207,0.42849673927666800,2.12284839939331,371.014204229903,23.9370357160833,19.6031150315516,43.5167401428761,1487.4667850968300,0.0934468295066747,33.2227678272079,4.49920328708454
1817.0,6.68464101066085,13268.0,4.50504966164686,79181.7081052187,64580.448106684200,0.506353050133441,0.21138028875723200,2.35223926480045,253.798438657671,18.0615335328992,21.5058517829883,17.151425472201,1330.05842640319,0.334417042722501,75.41212626393210,4.50942597536505
2927.0,8.30544983434155,14898.0,4.79370809688358,123387.896837758,87416.117084375,1.07096911113272,0.400228750952948,2.46321200442795,370.677818558666,27.8929134241598,17.5233699715737,17.503034988343900,1330.0197211248900,0.297097464033562,38.2887757493313,4.50566997917556
865.0,8.66551603732552,2829.0,3.37852778290043,36807.3129474086,42226.842799999500,0.997994291446977,0.307018211080196,2.52483989731161,416.622467899803,25.323661761974,19.3112602457105,18.4976360123882,1031.2166451036800,0.218078458136226,37.150072970620900,4.49858561995448
2004.0,6.15820151387786,9959.0,4.56356851749967,77203.1769884786,68839.3698703964,0.88249626081358,0.454657641284651,2.89963854716029,365.49717127616700,26.2031975863889,14.5410560151088,45.6583417107106,1487.5701430790800,0.169446697466053,44.6148752747387,4.5128027055474500
